"state","county","community","communityname","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","ViolentCrimesPerPop"
9,"7","18080","Cromwelltown",0,0.37,0.05,0.94,0.07,0.03,0.23,0.37,0.18,0.48,0.02,0.89,0.58,0.6,0.68,0.71,0.5,0.09,0.56,0.6,0.53,0.51,0.52,0,0.39,"0.32",0.45,0,0.05,0.19,0.22,0.51,0.14,0.63,0.38,0.43,0.26,0.57,0.38,0.43,0.39,0.4,0.39,0.81,0.79,0.91,0.81,0.73,0.71,0,0.04,0,0.05,0.2,0.2,0.22,0.02,0.08,0.07,0.07,0.81,0.08,0.13,0.12,0.36,0.39,0.23,0.75,0.03,0.54,0.5,0.01,0.84,0.72,0.07,0.75,0.69,0.02,0.1,0.42,0.41,0.42,0.53,0.64,0.8,0.66,0.47,0.57,0.53,0,0,0.18,0.65,0.54,0.47,0.67,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.08,0.05,"?","?","?","?",0,"?",0.06
2,"?","?","Fairbankscity",0.03,0.53,0.25,0.58,0.2,0.1,0.48,0.7,0.5,0.13,0,0,0.34,0.8,0.27,0.79,0.15,0.36,0.36,0.3,0.33,0.38,0.26,0.16,0.22,"0.29",0.32,0.03,0.27,0.14,0.22,0.28,0.57,0.69,0.05,0.54,0.29,0.39,0.7,0.51,0.68,0.7,0.55,0.62,0.66,0.69,0.62,0.51,0.55,0.01,0.27,0.01,0.25,0.29,0.45,0.49,0.09,0.09,0.13,0.12,0.82,0.1,0.26,0.22,0.47,0.47,0.51,0.09,0.3,0.69,0,0.09,0.44,0.13,0.76,0.48,0.65,0.49,0.35,0.18,0.18,0.18,0.4,0.42,0.5,0.41,0.47,0.47,0.11,0.04,0.09,0.14,0.19,0.14,0.15,0,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.09,0.08,0.07,"?","?","?","?",0,"?",0.31
51,"735","63768","Poquosoncity",0,0.58,0.01,0.97,0.09,0.01,0.51,0.44,0.28,0.24,0.02,1,0.52,0.72,0.34,0.64,0.34,0.05,0.71,0.5,0.4,0.39,0.81,0.13,0.2,"1",1,0,0.06,0.18,0.25,0.47,0.12,0.65,0.33,0.47,0.22,0.58,0.25,0.27,0.24,0.25,0.53,0.84,0.83,0.86,0.85,0.51,0.58,0,0.06,0,0.07,0.1,0.22,0.2,0.01,0.01,0.03,0.02,0.94,0.02,0.15,0.18,0.63,0.6,0.6,0.82,0.04,0.18,0.5,0,0.9,0.82,0.25,0.64,0.71,0.09,0.13,0.24,0.26,0.28,0.46,0.43,0.58,0.47,0.45,0.51,0.29,0,0,0.06,0.51,0.56,0.39,0.45,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.06,0.02,"?","?","?","?",0,"?",0.15
53,"?","?","Centraliacity",0,0.34,0.01,0.95,0.06,0.06,0.4,0.44,0.28,0.58,0,0,0.17,0.28,0.22,0.41,0.68,0.53,0.5,0.2,0.19,0.18,0.16,0.09,0.35,"0.32",0.21,0.02,0.43,0.32,0.46,0.15,0.44,0.33,0.36,0.3,0.54,0.25,0.78,0.31,0.75,0.8,0.4,0.46,0.49,0.51,0.47,0.33,0.34,0,0.14,0,0.04,0.32,0.36,0.35,0.01,0.06,0.06,0.06,0.92,0.06,0.23,0.19,0.34,0.36,0.37,0.46,0.16,0.6,0,0.02,0.76,0.47,0.21,0.48,0.27,0.4,0.16,0.08,0.07,0.07,0.17,0.19,0.2,0.18,0.51,0.23,0.35,0.01,0,0.09,0.59,0.42,0.56,0.64,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.17,0.05,"?","?","?","?",0,"?",0.22
6,"?","?","BellGardenscity",0.05,1,0.01,0.05,0.08,1,0.69,0.76,0.53,0.09,0.07,1,0.2,0.73,0.13,0.03,0.2,0.76,0.19,0.14,0.03,0.05,0.13,0.08,0.11,"0.18",0.2,0.1,0.69,1,1,0,0.94,0.38,0.86,0.04,1,0.01,0.27,0.76,0.49,0.4,1,0.51,0.46,0.59,0.55,0.13,0,0.07,0.74,0.15,0.42,0.5,0.52,0.59,1,1,1,1,0,1,1,1,1,1,1,0,1,0.99,0,0.01,0.9,0.01,0.2,0.27,0.44,0.62,0.51,0.4,0.42,0.43,0.53,0.51,0.56,0.51,0.84,0.99,0.22,0,0,1,0.35,0.37,0.81,0.67,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0,1,0.37,"?","?","?","?",0,"?",0.54
16,"?","?","Moscowcity",0.01,0.53,0.02,0.92,0.21,0.03,0.98,1,1,0.2,0,0,0.14,0.74,0.77,0.58,0.23,0.16,0.36,0.24,0.17,0.17,0.06,0.11,0.17,"0.14",0.29,0.03,0.62,0.12,0.1,0.8,0.37,0.38,0.03,1,0.14,0.62,0.2,0.96,0.27,0.24,0.39,0.73,0.8,0.85,0.67,0.48,0.55,0,0.19,0.01,1,1,1,0.89,0.48,0.38,0.32,0.26,0.88,0.03,0.18,0.13,0.31,0.47,0.25,0.32,0.14,0.65,0,0.01,0.93,0.27,0.26,0.36,0.54,0.19,0.29,0.15,0.13,0.13,0.18,0.19,0.19,0.15,0.67,0.18,0.18,0,0,0.17,0.32,0.13,0.04,0.18,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.32,0.01,"?","?","?","?",0,"?",0.07
55,"79","75125","SouthMilwaukeecity",0.02,0.39,0.01,0.98,0.03,0.03,0.34,0.45,0.26,0.49,0.03,1,0.34,0.55,0.1,0.69,0.55,0.19,0.67,0.34,0.29,0.28,0.23,0.18,0.24,"0.35",0.34,0.01,0.12,0.26,0.35,0.22,0.26,0.54,0.71,0.37,0.52,0.28,0.45,0.38,0.37,0.42,0.43,0.66,0.72,0.86,0.61,0.61,0.69,0.01,0.12,0,0.06,0.08,0.12,0.14,0.01,0.01,0.02,0.02,0.89,0.07,0.15,0.15,0.41,0.53,0.26,0.59,0.08,0.48,0.5,0.01,0.93,0.53,0.04,0.56,0.33,0.12,0.35,0.15,0.12,0.11,0.29,0.31,0.34,0.3,0.29,0.29,0.51,0,0,0.09,0.87,0.72,0.9,0.87,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.37,0.16,"?","?","?","?",0,"?",0.05
42,"3","83512","WestMifflinborough",0.02,0.33,0.15,0.89,0.01,0,0.3,0.34,0.22,0.71,0.04,1,0.25,0.29,0.08,0.57,0.79,0.34,1,0.27,0.26,0.26,0.2,0.09,0.07,"0",0.66,0.02,0.25,0.21,0.38,0.16,0.47,0.31,0.24,0.57,0.38,0.32,0.31,0.35,0.31,0.32,0.35,0.61,0.65,0.54,0.64,0.59,0.52,0.01,0.18,0,0.1,0.07,0.11,0.09,0.01,0.01,0.01,0,0.9,0.03,0.07,0.08,0.37,0.38,0.28,0.81,0.03,0.45,0.5,0.01,0.9,0.79,0.17,0.57,0.31,0.06,0.16,0.08,0.07,0.06,0.02,0.09,0.18,0.1,0.46,0.32,0.49,0,0,0.03,1,1,1,0.94,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.14,0.45,"?","?","?","?",0,"?",0.19
13,"?","?","PeachtreeCitycity",0.01,0.65,0.08,0.89,0.2,0.04,0.48,0.36,0.2,0.18,0,0,0.69,0.8,0.28,0.66,0.23,0.03,0.4,0.62,0.48,0.47,0.29,0,0.43,"0.74",0.47,0,0.04,0.07,0.07,0.62,0.23,0.6,0.33,0.23,0.12,0.63,0.16,0.19,0.26,0.22,0.62,0.89,0.92,0.92,0.74,0.19,0.31,0,0.08,0.01,0.96,0.91,0.8,0.74,0.31,0.26,0.21,0.17,0.9,0.05,0.17,0.2,0.71,0.71,0.57,0.83,0.04,0.12,0.5,0.02,0.81,0.81,0,0.28,0.94,0.02,0.08,0.27,0.28,0.28,0.51,0.55,0.63,0.62,0.43,0.56,0.35,0,0,0.13,0.22,0.2,0,0,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.07,0.07,0.01,"?","?","?","?",0,"?",0
25,"21","25065","Franklintown",0.02,0.61,0.01,0.98,0.06,0.01,0.5,0.54,0.39,0.23,0.03,0.78,0.64,0.74,0.09,0.61,0.32,0.18,0.42,0.6,0.45,0.43,0.44,0.46,0.37,"0.26",0.81,0,0.05,0.12,0.19,0.49,0.3,0.65,0.4,0.45,0.28,0.56,0.22,0.47,0.24,0.24,0.59,0.85,0.87,0.94,0.77,0.45,0.52,0,0.05,0,0.32,0.3,0.39,0.36,0.08,0.06,0.08,0.06,0.93,0.04,0.23,0.24,0.6,0.68,0.32,0.78,0.04,0.34,0.5,0.01,0.88,0.72,0.08,0.37,0.56,0.01,0.12,0.46,0.42,0.39,0.38,0.46,0.59,0.46,0.4,0.61,0.56,0,0,0.1,0.75,0.59,0.55,0.64,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.08,0.07,0.29,"?","?","?","?",0,"?",0.03
6,"?","?","LagunaBeachcity",0.02,0.15,0.01,0.94,0.11,0.13,0.15,0.3,0.17,0.44,0.04,1,0.69,0.5,0.5,0.69,0.33,0.11,0.37,0.83,1,1,0.75,0.39,1,"0.63",0.54,0.01,0.15,0.08,0.07,0.8,0.04,0.74,0.21,0.58,0.06,0.86,0.82,0.59,0.85,0.86,0.16,0.67,0.69,0.88,0.68,0.67,0.58,0,0.02,0.02,0.42,0.36,0.38,0.38,0.33,0.25,0.24,0.22,0.81,0.13,0.1,0.07,0.16,0.22,0.13,0.55,0.11,0.66,0,0.09,0.42,0.51,0.04,0.17,0.44,0.02,0.25,1,1,1,0.84,0.89,1,0.85,0.58,0.72,0.24,0,0.11,0.33,0.38,0.42,0.61,0.68,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.22,0.11,"?","?","?","?",0,"?",0.33
34,"3","5170","Bergenfieldborough",0.02,0.51,0.08,0.76,0.56,0.17,0.3,0.4,0.24,0.51,0.04,1,0.56,0.65,0.12,0.65,0.6,0.16,0.6,0.55,0.47,0.46,0.42,0.22,0.39,"0.44",0.49,0.01,0.07,0.24,0.29,0.38,0.29,0.61,0.4,0.37,0.26,0.46,0.22,0.42,0.27,0.26,0.55,0.8,0.81,0.88,0.84,0.48,0.58,0,0.07,0.03,0.25,0.33,0.4,0.46,0.37,0.42,0.46,0.48,0.59,0.22,0.3,0.3,0.55,0.63,0.37,0.71,0.15,0.42,0.5,0.01,0.93,0.66,0,0.36,0.21,0.04,0.25,0.52,0.47,0.42,0.64,0.64,0.72,0.62,0.68,0.67,0.67,0.01,0,0.61,0.4,0.84,0.8,0.7,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.71,0.65,"?","?","?","?",0,"?",0.06
6,"?","?","Pinolecity",0.01,0.51,0.14,0.56,1,0.18,0.34,0.38,0.23,0.32,0.03,1,0.56,0.69,0.18,0.59,0.38,0.2,0.59,0.53,0.44,0.47,0.38,0.32,0.36,"0.35",0.49,0.01,0.08,0.13,0.23,0.32,0.25,0.64,0.28,0.38,0.28,0.41,0.46,0.32,0.52,0.51,0.51,0.7,0.67,0.76,0.74,0.79,0.77,0,0.09,0.02,0.1,0.16,0.26,0.35,0.1,0.14,0.21,0.26,0.63,0.17,0.24,0.25,0.56,0.53,0.6,0.73,0.24,0.31,0.5,0.01,0.88,0.74,0.19,0.32,0.6,0.08,0.09,0.52,0.5,0.49,0.71,0.65,0.76,0.68,0.59,0.57,0.14,0,0,0.43,0.56,0.56,0.65,0.83,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.28,0.31,"?","?","?","?",0,"?",0.33
38,"105","86220","Willistoncity",0.01,0.39,0,0.94,0.01,0.01,0.41,0.4,0.23,0.47,0,0,0.18,0.5,1,0.53,0.53,0.35,0.29,0.23,0.22,0.22,0,0.07,0.61,"0.04",0.09,0.02,0.38,0.43,0.4,0.27,0.35,0.49,0.03,0.51,0.3,0.35,0.37,0.37,0.38,0.39,0.49,0.67,0.73,0.67,0.71,0.6,0.64,0,0.11,0,0.03,0.23,0.19,0.24,0,0.02,0.02,0.02,0.94,0.03,0.19,0.17,0.4,0.45,0.31,0.6,0.08,0.53,0.5,0.05,0.33,0.57,0.36,0.78,0.58,0.32,0.19,0.05,0.05,0.06,0.09,0.12,0.12,0.09,0.17,0.37,0.37,0,0,0.05,0.74,0.49,0.75,0.77,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.16,0,"?","?","?","?",0,"?",0.02
44,"9","67460","SouthKingstowntown",0.02,0.79,0.03,0.9,0.18,0.02,1,0.82,0.91,0.35,0,0,0.41,0.52,0.49,0.65,0.46,0.21,0.57,0.41,0.31,0.32,0.23,0.09,0.18,"0.09",0.25,0.01,0.17,0.15,0.23,0.63,0.31,0.44,0.22,0.74,0.18,0.54,0.24,0.78,0.22,0.24,0.48,0.75,0.76,0.95,0.46,0.48,0.57,0,0.13,0.01,0.67,0.67,0.63,0.66,0.28,0.25,0.21,0.2,0.88,0.04,0.18,0.18,0.46,0.5,0.37,0.67,0.08,0.43,0.5,0.13,0,0.65,0.15,0.85,0.56,0.06,1,0.38,0.4,0.42,0.38,0.44,0.55,0.46,0.58,0.58,0.37,0.01,0,0.17,0.55,0.44,0.36,0.35,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.16,0.04,0.05,"?","?","?","?",0,"?",0.04
6,"?","?","Coronadocity",0.03,0.94,0.13,0.79,0.21,0.15,0.85,0.98,1,0.42,0.04,1,0.6,0.4,0.4,0.75,0.56,0.18,0.85,0.65,0.58,0.62,0.27,0.2,0.29,"0.35",0.48,0.01,0.09,0.07,0.07,0.64,0.03,0.8,0.16,0.53,0.08,0.76,0.37,1,0.57,0.43,0.26,0.74,0.78,0.85,0.58,0.5,0.57,0,0.04,0.02,0.47,0.5,0.6,0.58,0.3,0.27,0.3,0.27,0.79,0.08,0.14,0.12,0.28,0.25,0.35,0.35,0.11,0.61,0,0.1,0.13,0.38,0.01,0.35,0.56,0.03,0.04,1,1,1,0.73,0.76,1,0.76,0.58,0.85,0.18,0,0,0.26,0.13,0.11,0,0,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.29,0.35,"?","?","?","?",0,"?",0.14
18,"?","?","Portagecity",0.03,0.49,0.01,0.96,0.03,0.12,0.48,0.49,0.3,0.32,0.05,1,0.35,0.65,0.06,0.46,0.47,0.27,0.6,0.34,0.27,0.26,0.34,0.28,0.5,"0.35",0.37,0.02,0.2,0.27,0.44,0.13,0.38,0.46,0.72,0.27,0.65,0.25,0.51,0.31,0.5,0.52,0.53,0.69,0.71,0.72,0.7,0.39,0.39,0.01,0.14,0,0.34,0.27,0.26,0.26,0.06,0.04,0.03,0.03,0.88,0.05,0.2,0.2,0.54,0.57,0.45,0.68,0.11,0.46,0.5,0.02,0.9,0.66,0.13,0.29,0.67,0.17,0.21,0.12,0.11,0.09,0.28,0.26,0.26,0.3,0.3,0.08,0.32,0,0,0.07,0.68,0.64,0.63,0.77,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.06,0.12,0.12,"?","?","?","?",0,"?",0.11
18,"?","?","Jaspercity",0,0.39,0,1,0,0.01,0.33,0.46,0.26,0.49,0,0,0.32,0.56,0.37,0.69,0.49,0.11,0.17,0.35,0.34,0.33,0.59,0,0,"0",0.5,0,0.14,0.51,0.43,0.25,0.08,0.67,0.96,0.27,0.68,0.33,0.31,0.36,0.3,0.31,0.45,0.78,0.82,0.9,0.78,1,0.94,0,0.05,0,0,0.24,0.2,0.17,0,0.01,0,0,0.95,0.02,0.16,0.15,0.39,0.47,0.21,0.7,0.04,0.41,0.5,0.01,0.8,0.64,0.03,0.46,0.52,0.12,0.44,0.1,0.1,0.11,0.17,0.18,0.17,0.17,0.03,0.13,0.24,0,0,0.01,0.9,0.7,0.78,0.83,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.1,0.03,"?","?","?","?",0,"?",0.1
34,"35","31890","Hillsboroughtownship",0.03,0.55,0.06,0.87,0.28,0.05,0.31,0.41,0.2,0.15,0.03,0.6,0.78,0.93,0.44,0.76,0.17,0.03,0.26,0.72,0.6,0.58,0.57,0,0.44,"0.61",0.71,0,0.02,0.1,0.12,0.71,0.17,0.84,0.45,0.46,0.17,0.75,0.26,0.32,0.3,0.29,0.56,0.91,0.93,0.95,0.75,0.39,0.58,0,0.07,0.02,0.18,0.31,0.41,0.45,0.11,0.16,0.19,0.19,0.83,0.06,0.18,0.2,0.59,0.62,0.4,0.82,0.05,0.37,0.5,0.02,0.9,0.79,0.16,0.34,0.79,0.02,0.07,0.46,0.52,0.52,0.8,0.7,0.86,0.78,0.39,0.73,0.63,0,0,0.24,0.55,0.46,0.4,0.56,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.16,0.04,0.17,"?","?","?","?",0,"?",0.01
33,"11","47540","Merrimacktown",0.02,0.61,0.02,0.97,0.06,0.02,0.43,0.48,0.27,0.11,0,0.08,0.68,0.9,0.22,0.67,0.18,0.1,0.33,0.62,0.48,0.46,0.44,0.28,0.32,"0.49",0.54,0,0.05,0.07,0.13,0.53,0.29,0.84,0.73,0.24,0.24,0.6,0.3,0.35,0.31,0.31,0.61,0.89,0.9,0.93,0.86,0.68,0.7,0,0.09,0.01,0.17,0.18,0.18,0.29,0.04,0.04,0.04,0.06,0.9,0.04,0.18,0.21,0.67,0.69,0.44,0.85,0.03,0.36,0.5,0.02,0.77,0.82,0.13,0.42,0.81,0.02,0.09,0.36,0.34,0.32,0.74,0.7,0.82,0.8,0.36,0.63,0.47,0,0,0.11,0.3,0.53,0.58,0.34,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.09,0.06,0.02,"?","?","?","?",0,"?",0.01
39,"93","1798","Amherstcity",0,0.48,0,0.98,0.04,0.04,0.42,0.38,0.26,0.49,0.02,1,0.43,0.54,0.04,0.68,0.5,0.18,0.7,0.42,0.35,0.33,0.1,0,0.51,"0.28",0.37,0,0.11,0.21,0.35,0.25,0.28,0.42,0.62,0.5,0.45,0.42,0.29,0.27,0.27,0.29,0.48,0.85,0.82,0.81,0.78,0.56,0.61,0,0.04,0,0.04,0.03,0.19,0.16,0.01,0.01,0.04,0.03,0.93,0.03,0.17,0.19,0.5,0.53,0.3,0.86,0.03,0.26,0.5,0,0.94,0.83,0.09,0.52,0.44,0.1,0,0.17,0.16,0.15,0.23,0.23,0.22,0.22,0.14,0.16,0.1,0,0,0.1,0.77,0.81,0.89,0.87,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.12,0.01,"?","?","?","?",0,"?",0.05
6,"?","?","Inglewoodcity",0.16,0.64,1,0,0.15,0.72,0.48,0.62,0.4,0.18,0.17,1,0.3,0.69,0.2,0.16,0.24,0.55,0.27,0.27,0.23,0.26,0.38,0.36,0.33,"0.19",0.23,0.16,0.43,0.59,0.6,0.23,0.68,0.52,0.39,0.38,0.46,0.29,0.63,0.71,0.83,0.77,0.83,0.28,0.33,0.42,0.36,0.47,0.49,0.2,0.97,0.21,0.51,0.56,0.6,0.68,1,1,0.98,1,0.3,0.9,0.94,0.79,0.68,0.71,0.68,0.17,1,0.9,0,0.14,0.74,0.2,0.24,0.23,0.4,0.26,0.53,0.43,0.43,0.42,0.56,0.53,0.6,0.53,0.77,0.77,0.37,0.01,0.22,0.86,0.36,0.43,0.79,0.64,"0.03","0.17","0.96","0.21","0.03","0.12","0.22","0.17","0","0.44","0.51","0.29","0.72","0.61","0.04","0.36","0.31",0.02,1,0.42,"0.08","0.07","0.8","0.5",0.6,"0.27",0.86
13,"?","?","Romecity",0.03,0.37,0.58,0.52,0.04,0.03,0.45,0.46,0.34,0.59,0.05,1,0.16,0.38,0.19,0.33,0.71,0.51,0.44,0.19,0.23,0.3,0.18,0.1,0.28,"0.24",0.26,0.05,0.49,0.61,0.64,0.27,0.47,0.33,0.57,0.56,0.65,0.37,0.68,0.44,0.66,0.7,0.42,0.34,0.32,0.35,0.32,0.67,0.65,0.04,0.51,0,0.29,0.36,0.62,0.74,0.04,0.04,0.06,0.07,0.94,0.05,0.22,0.19,0.34,0.35,0.37,0.39,0.13,0.61,0,0.06,0.66,0.4,0.44,0.48,0.4,0.67,0.42,0.06,0.07,0.11,0.04,0.09,0.14,0.13,0.44,0.23,0.43,0.01,0,0.05,0.79,0.49,0.7,0.73,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.07,0.1,0.12,"?","?","?","?",0,"?",0.78
39,"?","?","Vermilioncity",0,0.52,0,0.99,0.01,0.02,0.45,0.44,0.27,0.34,0.02,1,0.43,0.64,0,0.53,0.43,0.24,0.64,0.4,0.33,0.31,0,0.32,0.27,"0.13",0.49,0.01,0.22,0.18,0.32,0.26,0.27,0.56,0.68,0.39,0.57,0.33,0.43,0.27,0.38,0.41,0.53,0.8,0.77,0.78,0.86,0.66,0.56,0,0.06,0,0.07,0.17,0.21,0.21,0.01,0.03,0.03,0.03,0.95,0.02,0.23,0.24,0.55,0.58,0.44,0.72,0.08,0.32,0.5,0.02,0.63,0.69,0.1,0.92,0.5,0.09,0.28,0.12,0.11,0.12,0.27,0.27,0.27,0.32,0.33,0.18,0.14,0,0,0.07,0.69,0.69,0.64,0.82,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.09,0.01,"?","?","?","?",0,"?",0.03
6,"?","?","Lawndalecity",0.03,0.6,0.16,0.4,0.74,0.64,0.41,0.67,0.4,0.15,0.04,1,0.38,0.72,0.12,0.31,0.22,0.47,0.21,0.33,0.29,0.34,0.29,0.19,0.31,"0.25",0.33,0.03,0.34,0.47,0.53,0.19,0.48,0.62,0.63,0.09,0.44,0.28,0.63,0.7,0.76,0.72,0.74,0.48,0.46,0.7,0.55,0.39,0.32,0.03,0.54,0.05,0.41,0.48,0.53,0.66,0.84,0.87,0.88,0.99,0.27,0.81,0.71,0.6,0.66,0.55,0.72,0.06,0.91,0.86,0,0.03,0.79,0.13,0.08,0.23,0.48,0.2,0.7,0.61,0.61,0.59,0.69,0.7,0.8,0.69,0.66,0.8,0.31,0.02,0,0.88,0.41,0.32,0.75,0.64,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0,1,0.21,"?","?","?","?",0,"?",0.82
18,"?","?","Plainfieldtown",0,0.36,0.01,0.99,0.02,0.01,0.32,0.42,0.25,0.49,0,0,0.38,0.59,0.64,0.53,0.48,0.13,0.56,0.39,0.35,0.33,0.44,0.16,0.23,"0",0.32,0,0.11,0.11,0.25,0.29,0.09,0.63,0.29,0.39,0.36,0.42,0.43,0.21,0.5,0.49,0.37,0.72,0.76,0.85,0.61,0.63,0.71,0,0.05,0,0.62,0.46,0.38,0.32,0.03,0.02,0.02,0.01,0.98,0.03,0.09,0.09,0.38,0.45,0.27,0.65,0.04,0.46,0.5,0.01,0.89,0.6,0,0.34,0.56,0.22,0.36,0.14,0.13,0.13,0.25,0.29,0.31,0.32,0.27,0.2,0.21,0,0,0.02,0.73,0.49,0.5,0.7,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.23,0.01,"?","?","?","?",0,"?",0.08
23,"1","38740","Lewistoncity",0.05,0.36,0.01,0.98,0.04,0.01,0.48,0.55,0.43,0.52,0.06,1,0.21,0.48,0.13,0.38,0.58,0.49,0.33,0.25,0.24,0.23,0.12,0.09,0.2,"0.45",0.36,0.05,0.36,0.72,0.64,0.14,0.48,0.46,0.6,0.44,0.61,0.25,0.6,0.46,0.52,0.57,0.36,0.46,0.51,0.32,0.58,0.6,0.63,0.02,0.21,0.01,0.07,0.06,0.06,0.06,0.03,0.02,0.02,0.02,0.38,0.16,0.12,0.11,0.33,0.47,0.26,0.39,0.06,0.61,0,0.07,0.7,0.34,0.34,0.48,0.15,0.38,0.21,0.2,0.18,0.17,0.22,0.25,0.26,0.21,0.46,0.41,0.58,0.03,0,0.16,0.8,0.51,0.76,0.74,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.1,0.1,0.05,"?","?","?","?",0,"?",0.15
34,"1","29430","Hammontontown",0,0.5,0.02,0.93,0.04,0.16,0.38,0.44,0.32,0.61,0,0,0.38,0.53,0.48,0.53,0.64,0.19,0.57,0.4,0.36,0.35,0.22,0.77,1,"0.22",0.28,0.01,0.15,0.65,0.6,0.22,0.26,0.47,0.28,0.29,0.42,0.31,0.37,0.4,0.32,0.35,0.51,0.68,0.68,0.8,0.6,0.6,0.56,0.01,0.2,0,0.06,0.09,0.13,0.11,0.03,0.03,0.04,0.03,0.71,0.2,0.21,0.21,0.51,0.52,0.45,0.68,0.12,0.44,0.5,0.01,0.85,0.67,0.35,0.69,0.42,0.12,0.1,0.24,0.24,0.26,0.38,0.37,0.41,0.39,0.52,0.53,0.68,0,0,0.17,0.68,0.84,0.83,0.88,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.12,0.02,0.11,"?","?","?","?",0,"?",0.1
